chart_position,title,artist,stream_count,date,track_id
104,Truth Hurts,by Lizzo,"5,803",05/11/2019,5qmq61DAAOUaW8AUo8xKhh
105,Ya Salame,"by Luciano, Samra","5,706",05/11/2019,0EDSU9JYeKABA14OcOuM7b
106,Moonlight,by Gaullin,"5,692",05/11/2019,0A5gdlrpAuQqZ2iFgnqBFW
107,Millies,by Luciano,"5,692",05/11/2019,5lytS4eOWjLWKad2jipjc7
108,Click Click,"by Capital Bra, Samra","5,679",05/11/2019,0AKDcdzjQ7CNjrqfXgwnMt
109,Neymar,"by Capital Bra, Ufo361","5,652",05/11/2019,7ecGSqT8Ulbzhs5QwgWGVN
110,Dior 2001,by RIN,"5,649",05/11/2019,2eNSyVH3sNPiAj9WpRYK73
111,Wild Stare,by Giant Rooks,"5,622",05/11/2019,2SClPoLfPJmwrr3EyfgRTS
112,DODI,by Shindy,"5,550",05/11/2019,63THFs9ovzO3WQsz4lzh0H
113,Kill This Love,by BLACKPINK,"5,520",05/11/2019,4pUCKHjJ4Ijewc37rRrvHn
114,Sirens - Radio Edit,"by Kaan, Snoop Dogg, Eleni Foureira","5,481",05/11/2019,0l5ypcX1TRKIQOHPsqb5vC
115,Cabriolet,by Capital Bra,"5,446",05/11/2019,5544wzOCuqHpqNELk3zYxA
116,Schon ok,by Capital Bra,"5,394",05/11/2019,2s5nIYmnd65kDMLsPw1VuW
117,Blue Lagoon,"by Gringo, Nimo","5,318",05/11/2019,1h5MrUHi364AESVNuP0rIk
118,Bones (feat. OneRepublic),by Galantis,"5,258",05/11/2019,1pfgsjmxVZhoZpeDx6POKv
119,What I Like About You (feat. Theresa Rex),by Jonas Blue,"5,254",05/11/2019,4NSW0Km5ZG60L8FthUebPJ
120,Copacabana,"by Leon Machère, Stard Ova, KALUMA","5,191",05/11/2019,214Mx6MSJhtaO1uPtZGqLH
121,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","5,129",05/11/2019,0YammaEkYSeo9vQYZ1OwS6
122,Bohemian Rhapsody - Remastered 2011,by Queen,"5,118",05/11/2019,4u7EnebtmKWzUH433cf5Qv
123,2002,by Anne-Marie,"5,093",05/11/2019,2BgEsaKNfHUdlh97KmvFyo
124,Eastside (with Halsey & Khalid),by benny blanco,"5,080",05/11/2019,7FGq80cy8juXBCD2nrqdWU
125,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"5,076",05/11/2019,1wJRveJZLSb1rjhnUHQiv6
126,you should see me in a crown,by Billie Eilish,"5,008",05/11/2019,3XF5xLJHOQQRbWya6hBp7d
127,I Don't Belong In This Club,"by Why Don't We, Macklemore","5,002",05/11/2019,45ZGEdLxCZvdMX9jWlsAAx
128,Mosaik,by Samra,"4,998",05/11/2019,5nGrQOgkGVzqTGJHyEPvVu
129,Don't Stop Me Now - Remastered 2011,by Queen,"4,990",05/11/2019,5T8EDUDqKcs6OSOwEsfqG7
130,Facetime,by Dardan,"4,963",05/11/2019,0oZyouBDStcJEUbTmSfys2
131,Better Now,by Post Malone,"4,954",05/11/2019,7dt6x5M1jzdTEt8oCbisTK
132,Rise,"by Jonas Blue, Jack & Jack","4,941",05/11/2019,3KLygy1YWhmrQx0GRs7IOx
133,Piece Of Your Heart,"by MEDUZA, Goodboys","4,936",05/11/2019,1DFD5Fotzgn6yYXkYsKiGs
134,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"4,909",05/11/2019,4w8niZpiMy6qz1mntFA5uM
135,Power Over Me,by Dermot Kennedy,"4,893",05/11/2019,0OGNtqKkjI7FCE9HZ4Khgo
136,FMFL 3.0,by 18 Karat,"4,879",05/11/2019,27gLwOU9v0yUwVB5c7nPWB
137,Was du Liebe nennst,by Bausa,"4,858",05/11/2019,2hIY4sjfMeKwXXh2LvhrMo
138,all the good girls go to hell,by Billie Eilish,"4,852",05/11/2019,6IRdLKIyS4p7XNiP8r6rsx
139,Mišići,by Senidah,"4,767",05/11/2019,3wAbGoPmwSflsNuLJFUkty
140,DEUTSCHLAND,by Rammstein,"4,756",05/11/2019,1T8IRUJBga0JXioJZvxjBR
141,Sixteen,by Ellie Goulding,"4,741",05/11/2019,4PkIDTPGedm0enzdvilLNd
142,Cordula Grün,by Josh.,"4,739",05/11/2019,04L3tgiDrMKbfVeE6r6Ydy
143,Chlorine,by Twenty One Pilots,"4,734",05/11/2019,23OXdR7YuUBVWh5hSnYJau
144,Nummer unterdrückt,"by Bonez MC, RAF Camora","4,699",05/11/2019,2SRVj6ceeIffVEm9NFyRHI
145,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"4,643",05/11/2019,5JEx7HbmvHQQswJCsoo9rA
146,Primo,by RAF Camora,"4,643",05/11/2019,7y5chiQbuvviOYUfUmOPqo
147,Viva la Dealer,"by SDP, Capital Bra","4,624",05/11/2019,2vuFdbSOLje3khV4rLSEpm
148,rockstar (feat. 21 Savage),by Post Malone,"4,606",05/11/2019,0e7ipj03S05BNilyu5bRzt
149,Dancing With A Stranger (with Normani),by Sam Smith,"4,542",05/11/2019,6Qs4SXO9dwPj5GKvVOv8Ki
150,Risiko,"by Bonez MC, RAF Camora","4,508",05/11/2019,4HIv1dRF270YMyfvuxnF0d
151,Melodien (feat. Juju),by Capital Bra,"4,483",05/11/2019,5d35jcJj7WjDQBOHCHPY6t
152,Sollte so sein,by Capital Bra,"4,425",05/11/2019,08i2ITRSVDkuZ6vXhFMcGg
153,World At Our Feet,by Timmy Trumpet,"4,417",05/11/2019,4Bl3vhxLgSmTxbHTFR7eyd
154,WTF (feat. Amber Van Day),by HUGEL,"4,413",05/11/2019,0gn93i7HJt0calph67R5Wu
155,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","4,400",05/11/2019,0kLA41xkWzzYzMIEGFuDkP
156,thank you,by Lena,"4,393",05/11/2019,6dcWHkIgaklSNeT8tQRfpS
157,Ala bin,by Seiler und Speer,"4,363",05/11/2019,6hSbkhKnY0INN355GvKmgO
158,ICE,by SHIRIN DAVID,"4,361",05/11/2019,2YC4rnhpt0sTIUcrIRHZSQ
159,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"4,350",05/11/2019,71XGMPKmWtVxO7bGcGZhbn
160,Ticket,by Seeed,"4,317",05/11/2019,6frjeqCOrcb010qUtilQ0K
161,Africa,by TOTO,"4,301",05/11/2019,2374M0fQpWi3dLnB54qaLX
162,Kalt,by Capital Bra,"4,295",05/11/2019,19e0eJYmPzJtj516CM6hqH
163,bis um 3,"by KALIM, Nimo","4,293",05/11/2019,03SfDYmOPflD23iTL5qjiq
164,Schwarze Locken,by Capital Bra,"4,259",05/11/2019,2eovhRkEArV30G5LzLjqXn
165,Don't Stop Believin',by Journey,"4,235",05/11/2019,4bHsxqR3GMrXTxEPLuK5ue
166,"break up with your girlfriend, i'm bored",by Ariana Grande,"4,226",05/11/2019,4kV4N9D1iKVxx1KLvtTpjS
167,In der Nacht,"by KC Rebell, RAF Camora, Kontra K","4,152",05/11/2019,6mUGF0w6dkOcEosV0EpKWm
168,Lambo Diablo GT (feat. Nimo & Juju) - Remix,by Capo,"4,152",05/11/2019,3TMW1GOB1lsmvf8er2dE8g
169,Tamam Tamam,by Summer Cem,"4,149",05/11/2019,2eRq2jwsZtb0uGH4qUsvT1
170,RADIO,by Rammstein,"4,145",05/11/2019,1D3oQLA2xghgE1agGmDlPT
171,Getting Closer,by Justin Jesso,"4,126",05/11/2019,0CaFIddzu1rTVdmfoOGhre
172,Youngblood,by 5 Seconds of Summer,"4,085",05/11/2019,2iUXsYOEPhVqEBwsqP70rE
173,Stay (Don't Go Away) [feat. Raye],by David Guetta,"4,076",05/11/2019,4YhN72dRYL2Z3MsaKyT7rS
174,Under Water - Club Edit,by AVEC,"4,076",05/11/2019,3Bf7jl5Xr38QhPKyDXeQAz
175,Warnung,by Kontra K,"4,061",05/11/2019,3OgD9c7c6GhEWUK660Ezbr
176,Always Remember Us This Way,by Lady Gaga,"4,042",05/11/2019,2rbDhOo9Fh61Bbu23T2qCk
177,ROMEO & JULIET,"by Loredana, Mozzik","4,040",05/11/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
178,Ruin My Life,by Zara Larsson,"4,023",05/11/2019,5tAa8Uaqr4VvA3693mbIhU
179,SAD!,by XXXTENTACION,"4,021",05/11/2019,3ee8Jmje8o58CHK66QrVC2
180,Mercedes,by Eno,"3,996",05/11/2019,3FHppoOv1gMexzC9XyMCFz
181,Mexican Mafia,by Capital Bra,"3,988",05/11/2019,5QvFVebeoSu9DLmxp2Eg8v
182,Hold My Girl,by George Ezra,"3,976",05/11/2019,42bbDWZ8WmXTH7PkYAlGLu
183,UFF,"by Veysel, Gzuz","3,970",05/11/2019,3Rq0ElVcisouAl71RtnTUS
184,Meer,by Luciano,"3,957",05/11/2019,1LcvTvRfWrQjrF6aymfugd
185,Why so Serious,by Alice Merton,"3,934",05/11/2019,1FBzp2RXC04zE31DSCOqAY
186,Last Hurrah,by Bebe Rexha,"3,930",05/11/2019,0i0wnv9UoFdZ5MfuFGQzMy
187,Back to the Start,by Michael Schulte,"3,926",05/11/2019,2i2JtDSr6GbkRpTToH15SN
188,Wer,"by Jigzaw, Nimo","3,921",05/11/2019,7rDQTLJHfihh90lauNKFag
189,my strange addiction,by Billie Eilish,"3,921",05/11/2019,3Tc57t9l2O8FwQZtQOvPXK
190,Senorita,"by Kay One, Pietro Lombardi","3,912",05/11/2019,5mkBSuxDpC0m5tudoaIbVR
191,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","3,910",05/11/2019,5N5k9nd479b1xpDZ4usjrg
192,Just You and I,by Tom Walker,"3,908",05/11/2019,03x2rVJRFUrvwlfxoHd9Mo
193,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","3,905",05/11/2019,3DGar7krWlmrXRFHBcQF6z
194,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","3,905",05/11/2019,7FjZU7XFs7P9jHI9Z0yRhK
195,One Night Stand,by Capital Bra,"3,883",05/11/2019,3AXtDUSO78KrGa9Rq8rWUS
196,Power is Power (feat. The Weeknd & Travis Scott),"by SZA, Game of Thrones","3,875",05/11/2019,4cbdPT6uaBOgOQe3fLMofl
197,Guadalajara (feat. Summer Cem),by Bausa,"3,858",05/11/2019,0UtKZM25fa8kqy1k3sCiXG
198,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"3,854",05/11/2019,1rciHe0jRJnF3J6CuAwOH0
199,Do You Mean (feat. Ty Dolla $ign & bülow),by The Chainsmokers,"3,846",05/11/2019,5MvLsT03RBp67RLoeISCdl
200,"thank u, next",by Ariana Grande,"3,818",05/11/2019,3e9HZxeyfWwjeyPAMmWSSQ
1,Nautilus,by Shindy,"41,879",05/12/2019,7IkZpSOJKGXCGhqAvHs7FG
2,I Don't Care (with Justin Bieber),by Ed Sheeran,"35,230",05/12/2019,3HVWdVOQ0ZA45FuZGSfvns
3,Vermissen (feat. Henning May),by Juju,"30,968",05/12/2019,1SSzM044DUbVpYNNHWIhYJ
4,bad guy,by Billie Eilish,"24,640",05/12/2019,2Fxmhks0bxGSBdJ92vM42m
5,Rolex,"by Capital Bra, Summer Cem, KC Rebell","18,855",05/12/2019,38lQ7lYhN3eSWepnZHaiBF
6,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"18,636",05/12/2019,6u7jPi22kF8CTQ3rb9DHE7
7,SOS,"by Avicii, Aloe Blacc","18,354",05/12/2019,6nDKrPlXdpomGBgAlO7UdP
8,Old Town Road,by Lil Nas X,"16,925",05/12/2019,53CJANUxooaqGOtdsBTh7O
9,Cherry Lady,by Capital Bra,"16,908",05/12/2019,3r1cV21xPMkgCmxk8VqWOB
10,Ghetto,"by Samra, Capital Bra, Brudi030, Kalazh44","16,466",05/12/2019,5h10tw9LYCWPFgqJttM2U0
11,If I Can't Have You,by Shawn Mendes,"16,347",05/12/2019,6LsAAHotRLMOHfCsSfYCsz
12,Perdono,"by LX, Maxwell, Gzuz, Gallo Nero","16,118",05/12/2019,6vqwNBT87x37nNvfmuNTaJ
13,Someone You Loved,by Lewis Capaldi,"14,145",05/12/2019,2TIlqbIneP0ZY1O0EzYLlc
14,Wie Papa,by Sido,"12,962",05/12/2019,1qr2aRlz6DfGg5jjcUTW9y
15,cOcO MAmA,by Dardan,"12,808",05/12/2019,0oOPa0AlLnjCO6eci0HIdH
16,Next,"by Ufo361, RIN","12,761",05/12/2019,1x4MJYA9mJRph3fygU51K4
17,2x,by Mathea,"11,890",05/12/2019,2pu5rVWy3zPlgypJzL3Mlw
18,Don't Call Me Up,by Mabel,"11,861",05/12/2019,5WHTFyqSii0lmT9R21abT8
19,1K Shotz,"by SosMula, Bonez MC","11,673",05/12/2019,2WueTxY1xyhYzGfDEq2eDX
20,Mary,by Bausa,"11,649",05/12/2019,6BZhkqUtaFJm57Hm5TTQSH
21,Harami,by Samra,"11,576",05/12/2019,5xIODxqlpUnRVA9ewZUCug
22,Wir ticken,"by Capital Bra, Samra","11,396",05/12/2019,1ag6DENIjtcmRFCx5JjUng
23,Quarterback,by KC Rebell,"11,305",05/12/2019,0WGG3xWyW6AlXOaW6CHu4A
24,Bad Liar,by Imagine Dragons,"11,305",05/12/2019,2RSHsoi04658QL5xgQVov3
25,Con Calma,"by Daddy Yankee, Snow","11,242",05/12/2019,5w9c2J52mkdntKOmRLeM2m
26,Prinzessa,by Capital Bra,"11,202",05/12/2019,0Tq0EhQpVeQJwV3E3P5Jti
27,Ohne Sinn,by Sero El Mero,"11,161",05/12/2019,7KO3iofeNz34vOQgSnKuU1
28,DNA,"by KC Rebell, Summer Cem, Capital Bra","11,030",05/12/2019,43DtCXAz2qUJ4YiTX6ICT0
29,Wolke 10,by MERO,"10,833",05/12/2019,200cTjC6si5Xz9af2QeHi2
30,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"10,803",05/12/2019,4Sib57MmYGJzSvkW84jTwh
31,Sucker,by Jonas Brothers,"10,558",05/12/2019,4y3OI86AEP6PQoDE6olYhO
32,500 PS,"by Bonez MC, RAF Camora","10,443",05/12/2019,4UOXo3xWnxYdTf3sFyRaUG
33,Blei (feat. Veysel),by Kontra K,"10,237",05/12/2019,5kLUig6aFQQzY1n2TKzzYD
34,Blackberry Sky,by Eno,"10,230",05/12/2019,11rBlJlRoWNj69twOOki03
35,Wie im Traum,"by Ardian Bujupi, Fero47","10,198",05/12/2019,3ld409h4DdrdPJzEdeU1WS
36,Affalterbach,by Shindy,"10,060",05/12/2019,1L8LtC2s161XwY6YrtnQjw
37,Sweet but Psycho,by Ava Max,"9,699",05/12/2019,25sgk305KZfyuqVBQIahim
38,Homicide (feat. Eminem),by Logic,"9,273",05/12/2019,2MuMD298IpYqKF367wegUd
39,bury a friend,by Billie Eilish,"9,169",05/12/2019,4SSnFejRGlZikf02HLewEF
40,Benzema,by Capital Bra,"9,151",05/12/2019,0gyO8zq1Hw5GTQ33EXcc40
41,Alleen,by KC Rebell,"8,860",05/12/2019,0geta4Y77R76wvOVlGWnsl
42,High Hopes,by Panic! At The Disco,"8,613",05/12/2019,1rqqCSm0Qe4I9rUvWncaom
43,Earth,by Lil Dicky,"8,500",05/12/2019,2S1LebN6AXXQqJolBxlWgO
44,Shallow,"by Lady Gaga, Bradley Cooper","8,425",05/12/2019,2VxeLyX666F8uXCJ0dZF8B
45,So Am I,by Ava Max,"8,328",05/12/2019,0uUNN1nSoUx1A4fkDCWDQ7
46,i'm so tired...,"by Lauv, Troye Sivan","8,126",05/12/2019,7COXchtUOMd6uIT6HvmRaI
47,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"8,025",05/12/2019,7Feaw9WAEREY0DUOSXJLOM
48,Puerto Rico,by Fero47,"8,005",05/12/2019,0ypCvaP431mEM6znlVHNRP
49,Herr Inspektor,by Seiler und Speer,"7,602",05/12/2019,2LoIqZWtpAo92Dp3d5WiZB
50,Shoote ma Shoote,by Samra,"7,479",05/12/2019,7FOQJQcTDqzXZJ72hZikCl
51,Bella Donna,by Pietro Lombardi,"7,445",05/12/2019,3v9OYjvyB1tJ9sMrZIlfcz
52,Bye Bye,"by Capital Bra, Nimo","7,397",05/12/2019,60yqRJXgkrPEvP977ZIOWb
53,when the party's over,by Billie Eilish,"7,329",05/12/2019,43zdsphuZLzwA9k4DJhU0I
54,1975,"by MAJAN, Cro","7,165",05/12/2019,6mf2YhtRwQUdnORRrRQ3hP
55,Gib Ihm,by SHIRIN DAVID,"7,126",05/12/2019,5iIgIxtMNeogKaFUfvuAbs
56,Pass auf wen du liebst,by Ufo361,"6,996",05/12/2019,5NsCv3I7o0f6vSQScG01f1
57,3 Nights,by Dominic Fike,"6,776",05/12/2019,1tNJrcVe6gwLEiZCtprs1u
58,Speechless (feat. Erika Sirola),by Robin Schulz,"6,772",05/12/2019,1rCcsYnmqbMYdkG7kS9GC5
59,Here With Me,"by Marshmello, CHVRCHES","6,702",05/12/2019,5icOoE6VgqFKohjWWNp0Ac
60,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","6,653",05/12/2019,3y3brCCecHC3Db18aIOnny
61,Baller los,by MERO,"6,387",05/12/2019,1uNzKXVNwq7jwV0rhjXqLB
62,Kokain,"by Bonez MC, RAF Camora, Gzuz","6,284",05/12/2019,4Bj3usjRTckEJARO0dLbDf
63,7 rings,by Ariana Grande,"6,167",05/12/2019,6ocbgoVGwYJhOv1GgI9NsF
64,Capital Bra je m'appelle,by Capital Bra,"6,159",05/12/2019,5bAZzGAgjY3SZHmciyh8h7
65,wish you were gay,by Billie Eilish,"6,139",05/12/2019,3Fj47GNK2kUF0uaEDgXLaD
66,Mercy Mercy,"by LX, Maxwell","6,137",05/12/2019,3Zg80xruh2KHx3jXrkSz6u
67,Tough Love,"by Avicii, Agnes, Vargas & Lagola","6,130",05/12/2019,4XZxalvnG4Yo8YZLuiT1kV
68,Paradise,by Bazzi,"6,109",05/12/2019,7njKgVl3AnLflRad38o7AG
69,Boy With Luv (feat. Halsey),by BTS,"6,103",05/12/2019,5KawlOMHjWeUjQtnuRs22c
70,Never Go Back,by Dennis Lloyd,"6,088",05/12/2019,2QrXzOqLCVDRZHkToA0tSR
71,Hobby Hobby,by MERO,"6,084",05/12/2019,0dmrz4V5kiezQAqQ3VqGob
72,Jay Jay,by MERO,"6,014",05/12/2019,3YxCKq3YPnTekAofhaHABZ
73,In My Mind,"by Dynoro, Gigi D'Agostino","5,952",05/12/2019,0E9ZjEAyAwOXZ7wJC0PD33
74,lovely,"by Billie Eilish, Khalid","5,924",05/12/2019,1NJcg626wLln4pGHpiV7mf
75,Ferrari,"by Eno, MERO","5,886",05/12/2019,69ytBtCGuiXKRF1qXkthsR
76,Tausend Tattoos,by Sido,"5,844",05/12/2019,2PAYSgrVOBz8RJqp9B7QLu
77,Wow.,by Post Malone,"5,804",05/12/2019,6MWtB6iiXyIwun0YzU6DFP
78,Be Alright,by Dean Lewis,"5,758",05/12/2019,5qrSlOut2rNAWv3ubArkNy
79,Let Me Down Slowly,by Alec Benjamin,"5,745",05/12/2019,2qxmye6gAegTMjLKEBoR3d
80,Giant (with Rag'n'Bone Man),by Calvin Harris,"5,714",05/12/2019,5itOtNx0WxtJmi1TQ3RuRd
81,Happier,"by Marshmello, Bastille","5,699",05/12/2019,2dpaYNEQHiRxtZbfNsse99
82,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","5,638",05/12/2019,38KR9aB0bPkjM4gKhKr7tr
83,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","5,621",05/12/2019,3KkXRkHbMCARz0aVfEt68P
84,Walk Me Home,by P!nk,"5,618",05/12/2019,6jfEZdUJ2Yla6h7gTJgKuo
85,Open Up,by Matt Simons,"5,557",05/12/2019,7KgqURVRaVhqgyKno2mc1D
86,Talk (feat. Disclosure),by Khalid,"5,551",05/12/2019,6TqXcAFInzjp0bODyvrWEq
87,Van der Vaart,"by Capital Bra, Nash","5,448",05/12/2019,22X5tbeWf9jQQjl7zb63eU
88,JAJA,by Fero47,"5,447",05/12/2019,5z3vuYzS9UF6rD6TmBEdUf
89,Without Me,by Halsey,"5,381",05/12/2019,5p7ujcrUXASCNwRaWNHR1C
90,Wild Stare,by Giant Rooks,"5,374",05/12/2019,2SClPoLfPJmwrr3EyfgRTS
91,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","5,247",05/12/2019,4n7jnSxVLd8QioibtTDBDq
92,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"5,244",05/12/2019,4Nip6oiJU24LqcUEi7u19S
93,Fragen,"by Azet, Zuna","5,145",05/12/2019,3gs4lX2JSAFc8v8piogE3i
94,Casanova,"by Summer Cem, Bausa","5,001",05/12/2019,0jB0RNZIfaihaDKNmdrI40
95,Sirens - Radio Edit,"by Kaan, Snoop Dogg, Eleni Foureira","4,921",05/12/2019,0l5ypcX1TRKIQOHPsqb5vC
96,don't lie to me,by Lena,"4,919",05/12/2019,6hyl5rtrQw0FyGOWueYQsd
97,Yapma,by C ARMA,"4,913",05/12/2019,1194zYf7UfSXP4omxVTmPa
98,Cataleya,by Samra,"4,864",05/12/2019,3MrTi2XjvQCZm8V1P1ryuR
99,Fading,"by Alle Farben, ILIRA","4,849",05/12/2019,2RP8Svo0pMwZXnVcmOffDw
100,Truth Hurts,by Lizzo,"4,826",05/12/2019,5qmq61DAAOUaW8AUo8xKhh
101,Power Over Me,by Dermot Kennedy,"4,813",05/12/2019,0OGNtqKkjI7FCE9HZ4Khgo
102,Later Bitches,by The Prince Karma,"4,774",05/12/2019,2MhnrAz9dreS8zLzEuDflG
103,Body (feat. brando),by Loud Luxury,"4,736",05/12/2019,7K7MUBCnzgBAvMVW2RTWNs
104,Neymar,"by Capital Bra, Ufo361","4,669",05/12/2019,7ecGSqT8Ulbzhs5QwgWGVN
105,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","4,649",05/12/2019,05Mp2UJulSttxQ4E6hQPH3
106,What I Like About You (feat. Theresa Rex),by Jonas Blue,"4,647",05/12/2019,4NSW0Km5ZG60L8FthUebPJ
107,Bones (feat. OneRepublic),by Galantis,"4,631",05/12/2019,1pfgsjmxVZhoZpeDx6POKv
108,Kill This Love,by BLACKPINK,"4,627",05/12/2019,4pUCKHjJ4Ijewc37rRrvHn
109,Ya Salame,"by Luciano, Samra","4,557",05/12/2019,0EDSU9JYeKABA14OcOuM7b
110,Steh auf,by Capital Bra,"4,498",05/12/2019,2IeMkz2ienHzdse2MsvKYv
111,Souvenir,by Eno,"4,453",05/12/2019,5A2GDu00u74QrfSP3ca5s7
112,Click Click,"by Capital Bra, Samra","4,443",05/12/2019,0AKDcdzjQ7CNjrqfXgwnMt
113,Eastside (with Halsey & Khalid),by benny blanco,"4,441",05/12/2019,7FGq80cy8juXBCD2nrqdWU
114,Dior 2001,by RIN,"4,424",05/12/2019,2eNSyVH3sNPiAj9WpRYK73
115,you should see me in a crown,by Billie Eilish,"4,415",05/12/2019,3XF5xLJHOQQRbWya6hBp7d
116,DODI,by Shindy,"4,386",05/12/2019,63THFs9ovzO3WQsz4lzh0H
117,all the good girls go to hell,by Billie Eilish,"4,369",05/12/2019,6IRdLKIyS4p7XNiP8r6rsx
118,BUNDESWEIT (feat. Fler),by King Khalil,"4,342",05/12/2019,1BGZaiGDrczjcJzLyd88wn
119,Piece Of Your Heart,"by MEDUZA, Goodboys","4,299",05/12/2019,1DFD5Fotzgn6yYXkYsKiGs
120,Schon ok,by Capital Bra,"4,282",05/12/2019,2s5nIYmnd65kDMLsPw1VuW
121,2002,by Anne-Marie,"4,258",05/12/2019,2BgEsaKNfHUdlh97KmvFyo
122,Bohemian Rhapsody - Remastered 2011,by Queen,"4,238",05/12/2019,4u7EnebtmKWzUH433cf5Qv
123,Hold My Girl,by George Ezra,"4,204",05/12/2019,42bbDWZ8WmXTH7PkYAlGLu
124,Blue Lagoon,"by Gringo, Nimo","4,200",05/12/2019,1h5MrUHi364AESVNuP0rIk
125,Millies,by Luciano,"4,171",05/12/2019,5lytS4eOWjLWKad2jipjc7
126,Cabriolet,by Capital Bra,"4,157",05/12/2019,5544wzOCuqHpqNELk3zYxA
127,Rise,"by Jonas Blue, Jack & Jack","4,155",05/12/2019,3KLygy1YWhmrQx0GRs7IOx
128,I Don't Belong In This Club,"by Why Don't We, Macklemore","4,145",05/12/2019,45ZGEdLxCZvdMX9jWlsAAx
129,Moonlight,by Gaullin,"4,116",05/12/2019,0A5gdlrpAuQqZ2iFgnqBFW
130,Facetime,by Dardan,"4,048",05/12/2019,0oZyouBDStcJEUbTmSfys2
131,Chlorine,by Twenty One Pilots,"3,993",05/12/2019,23OXdR7YuUBVWh5hSnYJau
132,Don't Stop Me Now - Remastered 2011,by Queen,"3,977",05/12/2019,5T8EDUDqKcs6OSOwEsfqG7
133,Better Now,by Post Malone,"3,958",05/12/2019,7dt6x5M1jzdTEt8oCbisTK
134,Sixteen,by Ellie Goulding,"3,945",05/12/2019,4PkIDTPGedm0enzdvilLNd
135,Dancing With A Stranger (with Normani),by Sam Smith,"3,932",05/12/2019,6Qs4SXO9dwPj5GKvVOv8Ki
136,Getting Closer,by Justin Jesso,"3,912",05/12/2019,0CaFIddzu1rTVdmfoOGhre
137,thank you,by Lena,"3,910",05/12/2019,6dcWHkIgaklSNeT8tQRfpS
138,Mosaik,by Samra,"3,901",05/12/2019,5nGrQOgkGVzqTGJHyEPvVu
139,Under Water - Club Edit,by AVEC,"3,889",05/12/2019,3Bf7jl5Xr38QhPKyDXeQAz
140,Was du Liebe nennst,by Bausa,"3,872",05/12/2019,2hIY4sjfMeKwXXh2LvhrMo
141,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"3,871",05/12/2019,1wJRveJZLSb1rjhnUHQiv6
142,Sollte so sein,by Capital Bra,"3,849",05/12/2019,08i2ITRSVDkuZ6vXhFMcGg
143,Just You and I,by Tom Walker,"3,848",05/12/2019,03x2rVJRFUrvwlfxoHd9Mo
144,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","3,830",05/12/2019,0YammaEkYSeo9vQYZ1OwS6
145,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"3,830",05/12/2019,5JEx7HbmvHQQswJCsoo9rA
146,Always Remember Us This Way,by Lady Gaga,"3,756",05/12/2019,2rbDhOo9Fh61Bbu23T2qCk
147,FMFL 3.0,by 18 Karat,"3,742",05/12/2019,27gLwOU9v0yUwVB5c7nPWB
148,Ticket,by Seeed,"3,710",05/12/2019,6frjeqCOrcb010qUtilQ0K
149,rockstar (feat. 21 Savage),by Post Malone,"3,673",05/12/2019,0e7ipj03S05BNilyu5bRzt
150,Back to the Start,by Michael Schulte,"3,664",05/12/2019,2i2JtDSr6GbkRpTToH15SN
151,Ala bin,by Seiler und Speer,"3,645",05/12/2019,6hSbkhKnY0INN355GvKmgO
152,Ruin My Life,by Zara Larsson,"3,630",05/12/2019,5tAa8Uaqr4VvA3693mbIhU
153,Why so Serious,by Alice Merton,"3,629",05/12/2019,1FBzp2RXC04zE31DSCOqAY
154,Mišići,by Senidah,"3,621",05/12/2019,3wAbGoPmwSflsNuLJFUkty
155,Risiko,"by Bonez MC, RAF Camora","3,618",05/12/2019,4HIv1dRF270YMyfvuxnF0d
156,Melodien (feat. Juju),by Capital Bra,"3,609",05/12/2019,5d35jcJj7WjDQBOHCHPY6t
157,SAD!,by XXXTENTACION,"3,599",05/12/2019,3ee8Jmje8o58CHK66QrVC2
